2026-04-28,stockCode,publishDate,stockName,style,hasPosition,Current drawdown,Largest drawdown,fall_to_lowest_drawdown,pe,pe10pos,pb,pb10pos,roe,div,funds
A股,399303,2014-03-28,国证2000,宽基,,-4.52%,-66.75%,-65.18%,6.2e+01,89.37%,2.9,82.40%,4.68%,0.87%,"广发国证2000ETF(159907), 广发国证2000ETF联接A(270026), 广发国证2000ETF联接C(010432), 万家国证2000ETF(159628), 万家国证2000ETF发起式联接A(016788), 万家国证2000ETF发起式联接C(016789), 鹏华国证2000指数增强A(017892), 天弘国证2000指数增强A(017547), 鹏华国证2000指数增强C(017893), 天弘国证2000指数增强C(017548), 华夏国证2000指数增强发起式A(018292), 华夏国证2000指数增强发起式C(018293), 中欧国证2000指数增强A(018663), 招商国证2000指数增强A(018786), 鑫元国证2000指数增强A(018579), 中欧国证2000指数增强C(018664), 景顺长城国证2000指数增强A(019013), 平安国证2000ETF(159521), 万家国证2000指数增强A(018653), 招商国证2000指数增强C(018787), 鑫元国证2000指数增强C(018580), 汇添富国证2000指数增强A(019318), 景顺长城国证2000指数增强C(019014), 万家国证2000指数增强C(018654), 国证2000ETF基金(159543), 博时国证2000ETF(159505), 汇添富国证2000指数增强C(019319), 民生加银国证2000指数增强A(019814), 民生加银国证2000指数增强C(019815)"
A股,399310,2005-09-05,国证A50,宽基,,-20.04%,-50.23%,-37.76%,1.7e+01,89.57%,2.0,76.55%,11.76%,2.38%,"天弘国证A50指数A(010953), 天弘国证A50指数C(010954)"
A股,399313,2005-02-03,巨潮100,宽基,,-23.33%,-45.92%,-29.46%,1.2e+01,81.53%,1.3,45.30%,10.83%,2.95%,"融通巨潮100指数C(004874), 融通巨潮100指数A/B(161607)"
A股,399324,2006-01-24,深证红利,价值,*,-40.90%,-54.40%,-22.84%,1.5e+01,41.59%,2.4,66.78%,16.00%,4.03%,"深红利ETF(159905), 工银深证红利ETF联接A(481012), 工银深证红利ETF联接C(006724), 红利ETF(159708)"
A股,399326,2006-01-24,成长40,成长,,-12.06%,-67.05%,-62.53%,3.3e+01,81.90%,7.1,87.47%,21.52%,1.00%,"大成深证成长40ETF联接A(090012), 大成深证成长40ETF(159906), 大成深证成长40ETF联接C(019254)"
A股,399330,2006-01-24,深证100,宽基,,-21.57%,-54.82%,-42.39%,2.9e+01,86.93%,3.1,67.27%,10.69%,1.76%,"招商深证100指数C(004408), 易方达深证100ETF联接C(004742), 银华深证100指数(161812), 广发深证100ETF联接A(162714), 宝盈祥瑞混合A(000639), 国投瑞银深证100指数（LOF）(161227), 融通深证100指数A/B(161604), 招商深证100指数A(217016), 建信深证100指数增强(530018), 易方达深证100ETF(159901), 易方达深证100ETF联接A(110019), 方正富邦深证100ETF(159961), 方正富邦深证100ETF联接A(006687), 深100P(159969), 招商深证100ETF(159975), 方正富邦深证100ETF联接C(006688), 深100ETF工银(159970), 广发深证100ETF联接C(009472), 深证100ETF永赢(159721), 深证100ETF华安(159706), 广发深证100ETF(159576), 华安深证100ETF发起式联接A(017637), 华安深证100ETF发起式联接C(017638), 易方达深证100ETF联接Y(022923), 南方深证100ETF(159212), 融通深证100ETF(159219), 富国深证100ETF(159211), 大成深证100ETF(159216), 华宝深证100指数发起A(023555), 南方深证100ETF联接A(024142), 华宝深证100指数发起C(023556), 富国深证100ETF联接A(024146), 南方深证100ETF联接C(024143), 富国深证100ETF联接C(024147)"
A股,399348,2009-11-04,深证价值,价值,,-20.26%,-44.89%,-30.89%,1.7e+01,78.28%,1.7,49.55%,10.00%,2.70%,"交银深证300价值ETF(159913), 交银深证300价值ETF联接(519706)"
A股,399364,2009-08-03,消费100,成长,,-21.37%,-56.86%,-45.14%,3.5e+01,82.90%,4.5,78.29%,12.86%,1.44%,"天弘国证消费100指数增强发起A(010771), 天弘国证消费100指数增强发起C(010772)"
A股,399372,2010-01-04,大盘成长,,,-30.69%,-59.97%,-42.24%,2.1e+01,62.53%,3.2,60.72%,15.24%,2.09%,博时国证大盘成长ETF(159203)
A股,399373,2010-01-04,大盘价值,,,-4.57%,-41.00%,-38.17%,9.3,85.66%,0.94,48.35%,10.11%,4.11%,"博时国证大盘价值ETF(159391), 博时国证大盘价值ETF联接A(024713), 博时国证大盘价值ETF联接C(024714)"
A股,399393,2012-08-20,国证地产,价值,,-67.63%,-77.33%,-29.97%,-6.5,100.00%,0.85,19.74%,-13.08%,0.94%,"国泰国证房地产行业指数A(160218), 国泰国证房地产行业指数C(015042)"
A股,399394,2012-10-29,国证医药,成长,,-57.31%,-64.50%,-16.84%,3.6e+01,61.54%,3.3,9.98%,9.17%,1.46%,"国泰国证医药卫生行业指数A(160219), 国泰国证医药卫生行业指数C(010144)"
A股,399395,2012-10-29,国证有色,周期,,-21.01%,-63.52%,-53.82%,2.2e+01,33.22%,3.5,93.98%,15.91%,1.42%,"国泰国证有色金属行业指数A(160221), 有色50(159880), 国泰国证有色金属行业指数C(015596), 鹏华国证有色金属行业ETF发起式联接A(021296), 鹏华国证有色金属行业ETF发起式联接C(021297)"
A股,399396,2012-10-29,国证食品,成长,,-59.00%,-61.10%,-5.12%,2.1e+01,8.16%,3.8,0.33%,18.10%,3.80%,"国泰国证食品饮料行业指数A(160222), 招商国证食品饮料ETF(159843), 国泰国证食品饮料行业指数C(015040)"
A股,399412,2014-05-16,国证新能,成长,,-33.10%,-63.05%,-44.77%,3.7e+01,72.18%,3.4,72.38%,9.19%,1.21%,"交银国证新能源指数（LOF）A(164905), 交银国证新能源指数（LOF）C(013453)"
A股,399417,2014-09-24,新能源车,成长,,-23.96%,-64.16%,-52.87%,3e+01,49.22%,4.2,70.53%,14.00%,1.14%,"国泰国证新能源汽车指数（LOF）A(160225), 国泰国证新能源汽车指数（LOF）C(014997)"
A股,399437,2014-12-30,证券龙头,周期,,-22.74%,-49.16%,-34.20%,1.4e+01,4.78%,1.3,15.78%,9.29%,2.19%,"龙头券商(159993), 宝盈国证证券龙头指数发起式A(015859), 宝盈国证证券龙头指数发起式C(015860)"
A股,399438,2014-12-30,绿色电力,价值,,-19.20%,-60.14%,-50.67%,2e+01,62.82%,1.9,77.49%,9.50%,2.53%,"嘉实国证绿色电力ETF(159625), 嘉实国证绿色电力ETF发起联接A(017056), 嘉实国证绿色电力ETF发起联接C(017057), 国泰国证绿色电力ETF(159669), 国泰国证绿色电力ETF发起联接A(018034), 国泰国证绿色电力ETF发起联接C(018035), 天弘国证绿色电力指数发起A(017174), 天弘国证绿色电力指数发起C(017175)"
A股,399440,2014-12-30,国证钢铁,周期,,-33.64%,-70.40%,-55.39%,3.3e+01,72.09%,1.2,60.80%,3.64%,1.86%,"国联钢铁A(168203), 鹏华国证钢铁行业指数（LOF）A(502023), 鹏华国证钢铁行业指数(LOF)C(012810), 国联钢铁C(016815)"
A股,399441,2015-01-20,生物医药,成长,*,-68.98%,-75.46%,-20.89%,5.8e+01,73.37%,3.3,17.85%,5.69%,1.07%,"招商国证生物医药指数A(161726), 汇添富国证生物医药ETF(159839), 天弘国证生物医药ETF发起式联接A(011040), 天弘国证生物医药ETF发起式联接C(011041), 招商国证生物医药指数C(012417), 天弘国证生物医药ETF(159859), 华安国证生物医药ETF(159508)"
A股,399550,2012-06-06,央视50,价值,,-15.48%,-41.83%,-31.18%,1e+01,82.81%,1.0,23.17%,10.00%,3.91%,"招商央视财经50指数C(004410), 建信央视财经50指数(165312), 招商央视财经50指数A(217027), 国联央视财经50ETF联接A(006743), 国联央视财经50ETF联接C(006744), 国联央视50ETF(159965)"
A股,399610,2010-11-08,TMT50,成长,,-2.80%,-66.04%,-65.06%,4.6e+01,80.46%,6.0,96.83%,13.04%,0.78%,"招商深证TMT50ETF联接C(004409), 深证TMT50ETF(159909), 招商深证TMT50ETF联接A(217019)"
A股,399624,2011-08-15,中创400,成长,,-4.20%,-69.17%,-67.82%,5e+01,82.32%,3.3,72.71%,6.60%,0.90%,"嘉实中创400ETF联接C(005727), 嘉实中创400ETF(159918), 嘉实中创400ETF联接A(070030)"
A股,399673,2014-06-18,创业板50,成长,,-4.86%,-74.93%,-73.65%,4.3e+01,51.85%,6.9,74.90%,16.05%,0.89%,"华安创业板50ETF联接A(160422), 华安创业板50指数A(160420), 华安创业板50ETF(159949), 华安创业板50ETF联接C(160424), 交银创业板50指数C(007465), 交银创业板50指数A(007464), 华安创业板50指数C(014985), 景顺长城创业板50ETF(159682), 创50ETF(159681), 景顺长城创业板50ETF联接A(017949), 景顺长城创业板50ETF联接C(017950), 鹏华创业板50ETF联接A(018482), 鹏华创业板50ETF联接C(018483), 华安创业板50ETF联接I(022654), 嘉实创业板50ETF(159373), 国泰创业板50ETF(159375), 创50ETF工银(159370), 富国创业板50ETF(159371), 华安创业板50ETF联接Y(022976), 华安创业板50指数Y(022929), 华夏创业板50ETF(159367), 创业板50ETF华泰柏瑞(159383), 嘉实创业板50ETF联接A(023429), 国泰创业板50ETF发起联接A(023371), 工银创业板50ETF联接A(023414), 嘉实创业板50ETF联接C(023430), 工银创业板50ETF联接C(023415), 国泰创业板50ETF发起联接C(023372), 富国创业板50ETF发起式联接A(023859), 华泰柏瑞创业板50ETF联接A(023830), 万家创业板50ETF(159372), 富国创业板50ETF发起式联接C(023860), 上银创业板50指数发起式A(024071), 易方达创业板50ETF(159369), 华泰柏瑞创业板50ETF联接C(023831), 华夏创业板50ETF发起式联接A(023882), 上银创业板50指数发起式C(024072), 华夏创业板50ETF发起式联接C(023883), 万家创业板50ETF联接(024862), 大成创业板50ETF(159298), 博时创业板50指数(023968), 大成创业板50指数(024920)"
A股,399699,2017-06-09,金融科技,成长,,-22.90%,-54.45%,-40.92%,1.7e+01,20.50%,1.9,27.28%,11.18%,2.20%,"合煦智远金融科技指数（LOF）A(168701), 合煦智远金融科技指数（LOF）C(168702)"
A股,399701,2010-05-10,深证F60,价值,,-30.67%,-47.38%,-24.10%,2.5e+01,98.47%,2.1,38.46%,8.40%,2.42%,"建信深证基本面60ETF联接C(006363), 建信深证基本面60ETF(159916), 建信深证基本面60ETF联接A(530015)"
A股,399702,2010-05-10,深证F120,价值,,-22.94%,-45.89%,-29.78%,2.6e+01,98.10%,2.2,47.82%,8.46%,2.23%,"嘉实深证基本面120ETF联接C(005998), 嘉实深证基本面120ETF(159910), 嘉实深证基本面120ETF联接A(070023)"
A股,399803,2015-02-13,工业4.0,成长,,-2.95%,-71.66%,-70.80%,4.5e+01,75.52%,5.0,70.40%,11.11%,0.94%,"富国中证工业4.0指数A(161031), 富国中证工业4.0指数C(014172)"
A股,399804,2015-02-09,中证体育,成长,,-43.47%,-72.57%,-51.48%,3.2e+01,49.63%,3.2,49.09%,10.00%,2.01%,"富国中证体育产业指数A(161030), 富国中证体育产业指数C(013278)"
A股,399806,2014-07-21,环境治理,成长,,-56.10%,-75.68%,-44.60%,3.6e+01,77.99%,1.9,64.88%,5.28%,1.47%,"汇添富中证环境治理指数（LOF）C(501031), 交银中证环境治理指数(LOF)A(164908), 汇添富中证环境治理指数（LOF）A(501030), 交银中证环境治理指数(LOF)C(013413)"
A股,399807,2015-01-20,高铁产业,价值,,-60.92%,-67.14%,-15.92%,1.3e+01,52.27%,0.82,0.08%,6.31%,2.88%,"南方中证高铁产业指数（LOF）(160135), 鹏华中证高铁产业指数（LOF）A(160639), 鹏华中证高铁产业指数(LOF)C(015678)"
A股,399808,2015-02-10,中证新能,成长,,-38.76%,-68.89%,-49.20%,4.3e+01,69.66%,3.2,65.62%,7.44%,1.10%,"南方中证新能源ETF(516160), 华夏中证新能源ETF(516850), 易方达中证新能源ETF(516090), 博时新能源ETF(516580), 嘉实中证新能源ETF(159875), 南方中证新能源ETF联接A(012831), 南方中证新能源ETF联接C(012832), 东财中证新能源指数增强A(014237), 东财中证新能源指数增强C(014238), 天弘中证新能源指数增强A(012328), 天弘中证新能源指数增强C(012329), 华夏中证新能源ETF发起式联接A(017571), 华夏中证新能源ETF发起式联接C(017572), 易方达中证新能源ETF联接发起式A(019315), 易方达中证新能源ETF联接发起式C(019316), 博时中证新能源ETF发起式联接A(019855), 博时中证新能源ETF发起式联接C(019856)"
A股,399809,2015-02-13,保险主题,价值,,-15.82%,-50.70%,-41.44%,7.4,32.07%,0.81,30.38%,10.95%,3.89%,"方正富邦中证保险A(167301), 方正富邦中证保险C(018099)"
A股,399812,2014-06-06,养老产业,成长,,-44.15%,-65.09%,-37.49%,1.2e+01,0.21%,1.8,4.53%,15.00%,2.68%,"广发养老指数A(000968), 广发养老指数C(002982), 华宝养老ETF(516560)"
A股,399814,2014-07-22,大农业,周期,*,-41.08%,-59.47%,-31.21%,2.8e+01,46.83%,3.1,30.96%,11.07%,2.52%,"前海开源中证大农业指数增强A(001027), 嘉实中证大农业ETF(516550), 前海开源中证大农业指数增强C(015484), 嘉实中证大农业ETF发起联接A(019279), 嘉实中证大农业ETF发起联接C(019280)"
A股,399850,2023-10-18,深证50,成长,,-2.30%,-16.67%,-14.71%,3.2e+01,99.65%,3.9,98.43%,12.19%,1.78%,"易方达深证50ETF(159150), 富国深证50ETF(159350), 易方达深证50ETF联接发起式A(020517), 富国深证50ETF发起式联接A(020513), 易方达深证50ETF联接发起式C(020518), 富国深证50ETF发起式联接C(020514)"
A股,399965,2012-12-21,800地产,价值,*,-73.81%,-77.11%,-12.60%,-4.1,99.75%,0.64,7.38%,-15.61%,0.77%,"鹏华中证800地产指数（LOF）A(160628), 华宝中证800地产ETF(159707), 鹏华中证800地产指数(LOF)C(015674)"
A股,399966,2012-12-21,800证保,价值,,-26.22%,-60.00%,-45.78%,9.8,0.58%,1.3,13.77%,13.27%,2.74%,"鹏华中证800证券保险指数（LOF）A(160625), 保险证券(515630), 鹏华中证800证券保险指数(LOF)C(015693)"
A股,399967,2013-12-26,中证军工,成长,,-9.61%,-71.40%,-68.36%,1.1e+02,84.46%,3.9,81.66%,3.55%,0.40%,"前海开源中证军工指数A(000596), 广发中证军工ETF联接C(005693), 前海开源中证军工指数C(002199), 广发中证军工ETF联接A(003017), 富国中证军工指数A(161024), 申万菱信中证军工指数A(163115), 易方达中证军工指数（LOF）A(502003), 易方达中证军工ETF(512560), 国泰中证军工ETF(512660), 广发中证军工ETF(512680), 华宝中证军工ETF(512810), 富国中证军工指数C(013035), 易方达中证军工指数（LOF）C(012842), 申万菱信中证军工指数C(016209)"
A股,399970,2014-05-05,移动互联,成长,,-4.97%,-69.95%,-68.38%,5.1e+01,84.13%,5.0,71.68%,9.80%,0.79%,"鹏华中证移动互联网指数（LOF）A(160636), 富国中证移动互联网指数A(161025), 富国中证移动互联网指数C(014173), 鹏华中证移动互联网指数(LOF)C(015676)"
A股,399971,2014-04-15,中证传媒,成长,,-56.72%,-83.64%,-62.20%,3.9e+01,67.97%,2.4,36.52%,6.15%,1.77%,"广发中证传媒ETF联接A(004752), 广发中证传媒ETF联接C(004753), 鹏华中证传媒指数(LOF)A(160629), 工银传媒指数A(164818), 广发中证传媒ETF(512980), 传媒ETF(159805), 工银传媒指数C(010677), 鹏华中证传媒指数(LOF)C(015675), 广发中证传媒ETF联接E(018864), 博时中证传媒指数发起式A(020183), 工银传媒指数E(020407), 博时中证传媒指数发起式C(020184)"
A股,399973,2014-04-15,中证国防,成长,,-27.86%,-71.73%,-60.81%,7.7e+01,83.51%,3.9,57.71%,5.06%,0.53%,"鹏华中证国防指数（LOF）A(160630), 国防ETF(512670), 鹏华中证国防指数(LOF)C(012041)"
A股,399974,2014-08-07,国企改革,价值,,-10.63%,-55.92%,-50.68%,1.7e+01,76.38%,1.5,50.62%,8.82%,2.74%,"富国中证国有企业改革指数A(161026), 易方达中证国有企业改革指数（LOF）A(502006), 英大国企改革A(001678), 易方达中证国有企业改革指数（LOF）C(012873), 富国中证国有企业改革指数C(014174), 富国中证国有企业改革ETF(159528)"
A股,399975,2013-07-15,证券公司,周期,,-34.77%,-73.22%,-58.95%,1.5e+01,4.49%,1.3,15.46%,8.67%,2.08%,"华宝券商ETF联接(006098), 南方中证全指证券公司ETF联接A(004069), 南方中证全指证券公司ETF联接C(004070), 博时证券公司指数A(160516), 华安中证全指证券公司ETF联接A(160419), 鹏华中证全指证券公司指数（LOF）A(160633), 富国中证全指证券公司指数A(161027), 招商中证全指证券公司指数A(161720), 易方达中证全指证券公司指数（LOF）A(502010), 长盛中证证券公司指数（LOF)A(502053), 华宝中证全指证券公司ETF(512000), 易方达中证全指证券公司ETF(512570), 国泰中证全指证券公司ETF(512880), 南方中证全指证券公司ETF(512900), 汇添富中证全指证券公司ETF联接（LOF）A(501047), 汇添富中证全指证券公司ETF联接（LOF）C(501048), 华宝券商ETF联接C(007531), 华夏中证全指证券公司ETF(515010), 富国中证全指证券公司ETF(515850), 天弘中证全指证券公司ETF发起式联接A(008590), 天弘中证全指证券公司ETF发起式联接C(008591), 建信中证全指证券公司ETF(515560), 华夏中证全指证券公司ETF联接C(007993), 华夏中证全指证券公司ETF联接A(007992), 天弘中证全指证券公司ETF(159841), 国联安证券ETF(159848), 华安中证全指证券公司ETF(516200), 券商ETF(159842), 鹏华中证全指证券公司指数(LOF)C(012044), 国泰中证全指证券公司ETF联接A(012362), 国泰中证全指证券公司ETF联接C(012363), 易方达中证全指证券公司指数（LOF）C(012874), 富国中证全指证券公司指数C(013276), 招商中证全指证券公司指数C(013597), 易方达中证全指证券公司ETF联接A(012590), 易方达中证全指证券公司ETF联接C(012700), 华安中证全指证券公司ETF联接C(014984), 嘉实中证全指证券公司ETF发起联接A(016842), 嘉实中证全指证券公司ETF发起联接C(016843), 汇添富中证全指证券公司ETF(560090), 博时证券公司指数C(018686), 长盛中证证券公司指数C(021556), 国泰中证全指证券公司ETF联接E(022509), 华夏中证全指证券公司ETF联接D(023766), 嘉实中证全指证券公司ETF(562870), 银华中证全指证券公司ETF发起式联接(025193)"
A股,399976,2014-11-28,CS新能车,成长,,-26.85%,-67.84%,-56.04%,3.2e+01,38.42%,4.2,59.93%,13.12%,1.00%,"富国中证新能源汽车指数A(161028), 国泰中证新能源汽车ETF(159806), 华夏中证新能源汽车ETF(515030), 国泰中证新能源汽车ETF联接A(009067), 国泰中证新能源汽车ETF联接C(009068), 博时新能源汽车ETF(159824), 东财中证新能源车ETF发起式联接A(010805), 华安中证新能源汽车ETF(516660), 东财中证新能源车ETF发起式联接C(010806), 天弘中证新能源车A(011512), 天弘中证新能源车C(011513), 嘉实中证新能源汽车指数A(012543), 富国中证新能源汽车指数C(013048), 招商中证新能源汽车指数A(013195), 华安中证新能源汽车ETF发起式联接A(013319), 招商中证新能源汽车指数C(013196), 嘉实中证新能源汽车指数C(012544), 华夏中证新能源汽车ETF发起式联接A(013013), 华安中证新能源汽车ETF发起式联接C(013320), 华夏中证新能源汽车ETF发起式联接C(013014), 新能源车龙头ETF(159637), 博时中证新能源汽车ETF发起式联接A(019090), 博时中证新能源汽车ETF发起式联接C(019091), 国泰中证新能源汽车ETF联接E(022482), 华夏中证新能源汽车ETF发起式联接D(024629)"
A股,399983,2013-11-22,地产等权,价值,,-81.28%,-79.33%,10.42%,-2.7,99.42%,0.54,6.35%,-20.00%,0.40%,"招商沪深300地产等权重指数A(161721), 招商沪深300地产等权重指数C(013273)"
A股,399986,2013-07-15,中证银行,价值,,-13.52%,-37.08%,-27.24%,7.0,84.13%,0.68,39.32%,9.71%,4.22%,"天弘中证银行ETF联接A(001594), 天弘中证银行ETF联接C(001595), 博时中证银行指数A(160517), 南方中证银行ETF发起联接C(004598), 南方中证银行ETF发起联接A(004597), 富国中证银行指数A(161029), 易方达中证银行ETF联接（LOF）A(161121), 华安中证银行ETF联接A(160418), 鹏华中证银行指数（LOF）A(160631), 招商中证银行指数A(161723), 华宝银行ETF联接A(240019), 南方中证银行ETF(512700), 中证银行ETF(512820), 华宝中证银行ETF(512800), 华夏中证银行ETF联接A(008298), 华夏中证银行ETF联接C(008299), 华宝银行ETF联接C(006697), 汇添富中证银行ETF联接A(007153), 汇添富中证银行ETF联接C(007154), 华夏中证银行ETF(515020), 银行FUND(512730), 易方达中证银行ETF联接（LOF）C(009860), 天弘中证银行ETF(515290), 鹏华中证银行指数(LOF)C(012042), 易方达中证银行ETF(516310), 东财中证银行指数C(011972), 东财中证银行指数A(011971), 南方中证银行ETF发起联接E(012547), 华安中证银行ETF(516210), 富国中证银行指数C(013330), 招商中证银行指数C(014028), 华安中证银行ETF联接C(014983), 博时中证银行指数C(018591), 东财中证银行指数E(021129), 华夏中证银行ETF联接D(024642)"
A股,399987,2014-12-10,中证酒,成长,,-61.60%,-60.35%,3.26%,1.9e+01,5.03%,4.1,2.68%,21.58%,4.05%,"鹏华酒A(160632), 酒ETF(512690), 鹏华酒C(012043)"
A股,399989,2014-10-31,中证医疗,成长,,-65.85%,-72.79%,-20.32%,3e+01,18.43%,3.3,5.32%,11.00%,1.29%,"华宝医疗ETF联接A(162412), 广发中证医疗ETF联接（LOF）A(502056), 华宝中证医疗ETF(512170), 广发中证医疗ETF联接C(009881), 国泰中证医疗ETF(159828), 易方达中证医疗ETF(159847), 国泰中证医疗ETF联接A(012634), 国泰中证医疗ETF联接C(012635), 华宝医疗ETF联接C(012323), 嘉实中证医疗指数发起式A(014602), 嘉实中证医疗指数发起式C(014603), 易方达中证医疗ETF联接发起式A(017937), 易方达中证医疗ETF联接发起式C(017938), 博时中证医疗指数发起式A(018397), 广发中证医疗ETF(560260), 博时中证医疗指数发起式C(018398), 国泰中证医疗ETF联接E(021681)"
A股,399990,2015-01-21,煤炭等权,周期,,-1.71%,-62.14%,-61.48%,2.3e+01,90.02%,1.8,98.52%,7.83%,3.10%,"招商中证煤炭等权指数A(161724), 招商中证煤炭等权指数C(013596)"
A股,399991,2015-02-16,一带一路,价值,*,-4.26%,-59.12%,-57.30%,1.9e+01,75.68%,1.6,98.60%,8.42%,2.17%,"鹏华中证一带一路主题指数(LOF)A(160638), 安信一带一路指数A(167503), 鹏华中证一带一路主题指数(LOF)C(015677), 安信一带一路指数C(023110)"
A股,399993,2015-05-08,CSWD生科,成长,,-60.80%,-70.43%,-24.57%,9e+01,97.20%,3.5,15.95%,3.89%,0.98%,"易方达中证万得生物科技指数（LOF）A(161122), 易方达中证万得生物科技指数（LOF）C(010572)"
A股,399994,2015-03-12,信息安全,成长,,-28.35%,-71.98%,-60.89%,7.4e+01,63.40%,3.7,37.68%,5.00%,1.09%,"中信保诚中证信息安全指数（LOF）A(165523), 中信保诚中证信息安全指数（LOF）C(013083), 嘉实中证信息安全主题ETF(159613), 易方达中证信息安全主题ETF(562920), 中信保诚中证信息安全指数（LOF）E(023594)"
A股,399995,2015-03-12,基建工程,价值,,-44.38%,-72.33%,-50.25%,1e+01,76.17%,0.7,8.94%,7.00%,2.56%,"中信保诚中证基建工程指数(LOF)A(165525), 广发中证基建工程ETF联接C(005224), 广发中证基建工程ETF联接A(005223), 广发中证基建工程ETF(516970), 中信保诚中证基建工程指数(LOF)C(013082), 博时中证基建工程指数发起式A(020323), 博时中证基建工程指数发起式C(020324), 中信保诚中证基建工程指数(LOF)E(023596)"
A股,399996,2014-09-17,智能家居,成长,,-3.03%,-69.78%,-68.84%,3.4e+01,85.20%,4.3,88.42%,12.65%,1.48%,"中信保诚中证智能家居指数（LOF）A(165524), 中信保诚中证智能家居指数（LOF）C(013084), 中信保诚中证智能家居指数（LOF）E(023595)"
A股,399997,2015-01-21,中证白酒,成长,*,-64.30%,-61.14%,8.85%,1.9e+01,5.73%,4.3,1.73%,22.63%,4.13%,"招商中证白酒指数A(161725), 招商中证白酒指数C(012414)"
A股,399998,2015-02-13,中证煤炭,周期,,-9.97%,-60.38%,-55.99%,2.3e+01,90.02%,1.8,98.52%,7.83%,3.10%,"富国中证煤炭指数A(161032), 国联煤炭A(168204), 国泰中证煤炭ETF联接A(008279), 国泰中证煤炭ETF联接C(008280), 国泰中证煤炭ETF(515220), 国泰中证煤炭ETF(515223), 富国中证煤炭指数C(013275), 国联煤炭C(016814), 国泰中证煤炭ETF联接E(022501)"
A股,980015,2015-02-16,疫苗生科,成长,,-68.67%,-72.01%,-10.66%,5.2e+01,75.69%,3.7,25.69%,7.12%,1.01%,"国泰国证疫苗与生物科技ETF(159643), 华夏国证疫苗与生物科技指数发起式A(016355), 富国国证疫苗与生物科技ETF(159645), 华夏国证疫苗与生物科技指数发起式C(016356), 国泰国证疫苗与生物科技ETF发起联接A(017185), 国泰国证疫苗与生物科技ETF发起联接C(017186), 生物疫苗ETF(159657), 富国国证疫苗与生物科技ETF发起式联接A(021280), 富国国证疫苗与生物科技ETF发起式联接C(021281), 鹏华国证疫苗与生物科技ETF发起式联接A(021292), 鹏华国证疫苗与生物科技ETF发起式联接C(021293)"
A股,980017,2015-02-17,国证芯片,成长,,-4.14%,-61.64%,-59.98%,1.4e+02,96.92%,7.6,85.01%,5.43%,0.13%,"华夏国证半导体芯片ETF(159995), 广发国证半导体芯片ETF(159801), 芯片(159813), 华夏国证半导体芯片ETF联接A(008887), 华夏国证半导体芯片ETF联接C(008888), 鹏华国证半导体芯片ETF联接A(012969), 广发国证半导体芯片ETF联接A(012629), 广发国证半导体芯片ETF联接C(012630), 鹏华国证半导体芯片ETF联接C(012970), 半导体龙头ETF(159665)"
A股,980030,2015-02-17,消费电子,成长,,-0.78%,-56.31%,-55.97%,4.8e+01,84.77%,4.3,85.62%,8.96%,0.68%,"华夏国证消费电子主题ETF(159732), 东财消费电子指数增强A(012319), 东财消费电子指数增强C(012320), 华夏消费电子ETF联接A(018300), 华夏国证消费电子主题ETF发起式联接C(018301), 博时国证消费电子主题指数发起式A(020983), 博时国证消费电子主题指数发起式C(020984), 东财消费电子指数增强E(022177), 中欧国证消费电子主题指数发起A(022643), 中欧国证消费电子主题指数发起C(022644)"
A股,980032,2015-02-17,新能电池,成长,,-21.20%,-67.76%,-59.09%,3e+01,46.62%,4.4,51.46%,14.67%,1.09%,"景顺长城国证新能源车电池ETF(159757), 广发国证新能源车电池ETF(159755), 锂电池ETF(159840), 广发国证新能源车电池ETF发起联接A(013179), 兴银国证新能源车电池ETF(159767), 广发国证新能源车电池ETF发起联接C(013180), 建信国证新能源车电池ETF(159775), 工银国证新能源车电池ETF发起式联接A(015873), 工银国证新能源车电池ETF发起式联接C(015874), 万家国证新能源车电池指数发起式A(018379), 万家国证新能源车电池指数发起式C(018380)"
港股,HSCAIT,2009-09-21,恒生A股行业龙头指数,价值,,-20.04%,-44.32%,-30.37%,1.3e+01,96.67%,1.4,83.99%,10.77%,3.31%,"汇丰晋信恒生龙头指数A(540012), 汇丰晋信恒生龙头指数C(001149)"
港股,HSCEI,1994-08-08,恒生中国企业指数,价值,,-37.01%,-66.64%,-47.04%,1e+01,82.74%,1.1,70.33%,11.00%,3.37%,"南方恒生中国企业ETF联接A(005554), 南方恒生中国企业ETF联接C(005555), 南方恒生中国企业ETF(159954), 平安恒生中国企业ETF(159960), 易方达恒生国企（QDII-ETF）(510900), 易方达恒生国企ETF联接（QDII）C(005675), 易方达恒生国企ETF联接（QDII）A(人民币份额)(110031), 嘉实H股指数（QDII-LOF）(160717), 银华恒生国企指数（QDII-LOF）A(161831), 华夏恒生中国企业ETF（QDII）(159850), 华夏恒生中国企业ETF发起式联接（QDII）A(018336), 华夏恒生中国企业ETF发起式联接（QDII）C(018337)"
